datetime,subba,parent,value,temperature_2m
2024-12-01 08:00:00+00:00,ZONK,NYIS,1872,-0.9415
2024-12-01 08:00:00+00:00,ZONG,NYIS,1015,-0.9415
2024-12-01 08:00:00+00:00,ZONH,NYIS,300,-0.9415
2024-12-01 09:00:00+00:00,ZONC,NYIS,1623,0.3085
2024-12-01 09:00:00+00:00,ZOND,NYIS,678,0.3085
2024-12-01 09:00:00+00:00,ZONE,NYIS,839,0.3085
2024-12-01 09:00:00+00:00,ZONB,NYIS,958,0.3085
2024-12-01 09:00:00+00:00,ZONF,NYIS,1222,0.3085
2024-12-01 09:00:00+00:00,ZONA,NYIS,1616,0.3085
2024-12-01 09:00:00+00:00,ZONI,NYIS,564,0.3085
2024-12-01 09:00:00+00:00,ZONK,NYIS,1839,0.3085
2024-12-01 09:00:00+00:00,ZONJ,NYIS,4521,0.3085
2024-12-01 09:00:00+00:00,ZONG,NYIS,1009,0.3085
2024-12-01 09:00:00+00:00,ZONH,NYIS,299,0.3085
2024-12-01 10:00:00+00:00,ZONC,NYIS,1646,1.3085
2024-12-01 10:00:00+00:00,ZOND,NYIS,687,1.3085
2024-12-01 10:00:00+00:00,ZONE,NYIS,849,1.3085
2024-12-01 10:00:00+00:00,ZONB,NYIS,963,1.3085
2024-12-01 10:00:00+00:00,ZONF,NYIS,1239,1.3085
2024-12-01 10:00:00+00:00,ZONA,NYIS,1621,1.3085
2024-12-01 10:00:00+00:00,ZONI,NYIS,562,1.3085
2024-12-01 10:00:00+00:00,ZONJ,NYIS,4502,1.3085
2024-12-01 10:00:00+00:00,ZONK,NYIS,1846,1.3085
2024-12-01 10:00:00+00:00,ZONG,NYIS,1014,1.3085
2024-12-01 10:00:00+00:00,ZONH,NYIS,299,1.3085
2024-12-01 11:00:00+00:00,ZONC,NYIS,1679,2.3585
2024-12-01 11:00:00+00:00,ZOND,NYIS,686,2.3585
2024-12-01 11:00:00+00:00,ZONE,NYIS,883,2.3585
2024-12-01 11:00:00+00:00,ZONA,NYIS,1641,2.3585
2024-12-01 11:00:00+00:00,ZONF,NYIS,1268,2.3585
2024-12-01 11:00:00+00:00,ZONB,NYIS,982,2.3585
2024-12-01 11:00:00+00:00,ZONI,NYIS,574,2.3585
2024-12-01 11:00:00+00:00,ZONJ,NYIS,4554,2.3585
2024-12-01 11:00:00+00:00,ZONK,NYIS,1884,2.3585
2024-12-01 11:00:00+00:00,ZONG,NYIS,1035,2.3585
2024-12-01 11:00:00+00:00,ZONH,NYIS,308,2.3585
2024-12-01 12:00:00+00:00,ZONE,NYIS,913,3.2085001
2024-12-01 12:00:00+00:00,ZONF,NYIS,1297,3.2085001
2024-12-01 12:00:00+00:00,ZOND,NYIS,706,3.2085001
2024-12-01 12:00:00+00:00,ZONC,NYIS,1699,3.2085001
2024-12-01 12:00:00+00:00,ZONB,NYIS,1013,3.2085001
2024-12-01 12:00:00+00:00,ZONG,NYIS,1079,3.2085001
2024-12-01 12:00:00+00:00,ZONI,NYIS,597,3.2085001
2024-12-01 12:00:00+00:00,ZONK,NYIS,1956,3.2085001
2024-12-01 12:00:00+00:00,ZONJ,NYIS,4671,3.2085001
2024-12-01 12:00:00+00:00,ZONH,NYIS,324,3.2085001
2024-12-01 12:00:00+00:00,ZONA,NYIS,1677,3.2085001
2024-12-01 13:00:00+00:00,ZOND,NYIS,692,3.2585
2024-12-01 13:00:00+00:00,ZONE,NYIS,955,3.2585
2024-12-01 13:00:00+00:00,ZONC,NYIS,1755,3.2585
2024-12-01 13:00:00+00:00,ZONF,NYIS,1350,3.2585
2024-12-01 13:00:00+00:00,ZONA,NYIS,1724,3.2585
2024-12-01 13:00:00+00:00,ZONB,NYIS,1055,3.2585
2024-12-01 13:00:00+00:00,ZONI,NYIS,613,3.2585
2024-12-01 13:00:00+00:00,ZONJ,NYIS,4818,3.2585
2024-12-01 13:00:00+00:00,ZONK,NYIS,1990,3.2585
2024-12-01 13:00:00+00:00,ZONG,NYIS,1111,3.2585
2024-12-01 13:00:00+00:00,ZONH,NYIS,336,3.2585
2024-12-01 14:00:00+00:00,ZONC,NYIS,1805,2.9585001
2024-12-01 14:00:00+00:00,ZOND,NYIS,695,2.9585001
2024-12-01 14:00:00+00:00,ZONE,NYIS,960,2.9585001
2024-12-01 14:00:00+00:00,ZONB,NYIS,1076,2.9585001
2024-12-01 14:00:00+00:00,ZONF,NYIS,1376,2.9585001
2024-12-01 14:00:00+00:00,ZONA,NYIS,1756,2.9585001
2024-12-01 14:00:00+00:00,ZONI,NYIS,635,2.9585001
2024-12-01 14:00:00+00:00,ZONJ,NYIS,5015,2.9585001
2024-12-01 14:00:00+00:00,ZONK,NYIS,1999,2.9585001
2024-12-01 14:00:00+00:00,ZONG,NYIS,1087,2.9585001
2024-12-01 14:00:00+00:00,ZONH,NYIS,345,2.9585001
2024-12-01 15:00:00+00:00,ZONC,NYIS,1767,1.7585001
2024-12-01 15:00:00+00:00,ZOND,NYIS,702,1.7585001
2024-12-01 15:00:00+00:00,ZONE,NYIS,938,1.7585001
2024-12-01 15:00:00+00:00,ZONB,NYIS,1045,1.7585001
2024-12-01 15:00:00+00:00,ZONF,NYIS,1317,1.7585001
2024-12-01 15:00:00+00:00,ZONA,NYIS,1766,1.7585001
2024-12-01 15:00:00+00:00,ZONK,NYIS,2007,1.7585001
2024-12-01 15:00:00+00:00,ZONI,NYIS,648,1.7585001
2024-12-01 15:00:00+00:00,ZONJ,NYIS,5224,1.7585001
2024-12-01 15:00:00+00:00,ZONG,NYIS,995,1.7585001
2024-12-01 15:00:00+00:00,ZONH,NYIS,342,1.7585001
2024-12-01 16:00:00+00:00,ZOND,NYIS,702,1.0085
2024-12-01 16:00:00+00:00,ZONE,NYIS,938,1.0085
2024-12-01 16:00:00+00:00,ZONF,NYIS,1244,1.0085
2024-12-01 16:00:00+00:00,ZONC,NYIS,1744,1.0085
2024-12-01 16:00:00+00:00,ZONA,NYIS,1739,1.0085
2024-12-01 16:00:00+00:00,ZONB,NYIS,997,1.0085
2024-12-01 16:00:00+00:00,ZONI,NYIS,640,1.0085
2024-12-01 16:00:00+00:00,ZONJ,NYIS,5393,1.0085
2024-12-01 16:00:00+00:00,ZONK,NYIS,2016,1.0085
2024-12-01 16:00:00+00:00,ZONG,NYIS,912,1.0085
2024-12-01 16:00:00+00:00,ZONH,NYIS,338,1.0085
2024-12-01 17:00:00+00:00,ZONC,NYIS,1703,0.5585
2024-12-01 17:00:00+00:00,ZOND,NYIS,708,0.5585
2024-12-01 17:00:00+00:00,ZONE,NYIS,925,0.5585
2024-12-01 17:00:00+00:00,ZONF,NYIS,1207,0.5585
2024-12-01 17:00:00+00:00,ZONB,NYIS,944,0.5585
2024-12-01 17:00:00+00:00,ZONA,NYIS,1778,0.5585
2024-12-01 17:00:00+00:00,ZONI,NYIS,643,0.5585
2024-12-01 17:00:00+00:00,ZONJ,NYIS,5473,0.5585
2024-12-01 17:00:00+00:00,ZONK,NYIS,2048,0.5585
2024-12-01 17:00:00+00:00,ZONG,NYIS,889,0.5585
2024-12-01 17:00:00+00:00,ZONH,NYIS,328,0.5585
2024-12-01 18:00:00+00:00,ZONC,NYIS,1672,0.3085
2024-12-01 18:00:00+00:00,ZOND,NYIS,707,0.3085
2024-12-01 18:00:00+00:00,ZONE,NYIS,923,0.3085
2024-12-01 18:00:00+00:00,ZONA,NYIS,1816,0.3085
2024-12-01 18:00:00+00:00,ZONF,NYIS,1231,0.3085
2024-12-01 18:00:00+00:00,ZONB,NYIS,960,0.3085
2024-12-01 18:00:00+00:00,ZONG,NYIS,911,0.3085
2024-12-01 18:00:00+00:00,ZONI,NYIS,637,0.3085
2024-12-01 18:00:00+00:00,ZONJ,NYIS,5515,0.3085
2024-12-01 18:00:00+00:00,ZONK,NYIS,1970,0.3085
2024-12-01 18:00:00+00:00,ZONH,NYIS,321,0.3085
2024-12-01 19:00:00+00:00,ZOND,NYIS,708,0.2085
2024-12-01 19:00:00+00:00,ZONC,NYIS,1663,0.2085
2024-12-01 19:00:00+00:00,ZONE,NYIS,925,0.2085
2024-12-01 19:00:00+00:00,ZONB,NYIS,1021,0.2085
2024-12-01 19:00:00+00:00,ZONA,NYIS,1850,0.2085
2024-12-01 19:00:00+00:00,ZONF,NYIS,1291,0.2085
2024-12-01 19:00:00+00:00,ZONG,NYIS,967,0.2085
2024-12-01 19:00:00+00:00,ZONI,NYIS,646,0.2085
2024-12-01 19:00:00+00:00,ZONJ,NYIS,5479,0.2085
2024-12-01 19:00:00+00:00,ZONK,NYIS,2007,0.2085
2024-12-01 19:00:00+00:00,ZONH,NYIS,331,0.2085
2024-12-01 20:00:00+00:00,ZONB,NYIS,1112,0.1585
2024-12-01 20:00:00+00:00,ZONK,NYIS,2143,0.1585
2024-12-01 20:00:00+00:00,ZOND,NYIS,714,0.1585
2024-12-01 20:00:00+00:00,ZONE,NYIS,937,0.1585
2024-12-01 20:00:00+00:00,ZONF,NYIS,1379,0.1585
2024-12-01 20:00:00+00:00,ZONC,NYIS,1751,0.1585
2024-12-01 20:00:00+00:00,ZONA,NYIS,1875,0.1585
2024-12-01 20:00:00+00:00,ZONI,NYIS,662,0.1585
2024-12-01 20:00:00+00:00,ZONJ,NYIS,5513,0.1585
2024-12-01 20:00:00+00:00,ZONG,NYIS,1055,0.1585
2024-12-01 20:00:00+00:00,ZONH,NYIS,333,0.1585
2024-12-01 21:00:00+00:00,ZONC,NYIS,1850,0.008499999
2024-12-01 21:00:00+00:00,ZOND,NYIS,712,0.008499999
2024-12-01 21:00:00+00:00,ZONE,NYIS,972,0.008499999
2024-12-01 21:00:00+00:00,ZONF,NYIS,1484,0.008499999
2024-12-01 21:00:00+00:00,ZONA,NYIS,1893,0.008499999
2024-12-01 21:00:00+00:00,ZONB,NYIS,1169,0.008499999
2024-12-01 21:00:00+00:00,ZONI,NYIS,682,0.008499999
2024-12-01 21:00:00+00:00,ZONJ,NYIS,5552,0.008499999
2024-12-01 21:00:00+00:00,ZONK,NYIS,2295,0.008499999
2024-12-01 21:00:00+00:00,ZONG,NYIS,1163,0.008499999
2024-12-01 21:00:00+00:00,ZONH,NYIS,356,0.008499999
2024-12-01 22:00:00+00:00,ZOND,NYIS,737,-0.19150001
2024-12-01 22:00:00+00:00,ZONF,NYIS,1594,-0.19150001
2024-12-01 22:00:00+00:00,ZONE,NYIS,1056,-0.19150001
2024-12-01 22:00:00+00:00,ZONC,NYIS,1996,-0.19150001
2024-12-01 22:00:00+00:00,ZONB,NYIS,1246,-0.19150001
2024-12-01 22:00:00+00:00,ZONA,NYIS,1958,-0.19150001
2024-12-01 22:00:00+00:00,ZONI,NYIS,731,-0.19150001
2024-12-01 22:00:00+00:00,ZONJ,NYIS,5779,-0.19150001
2024-12-01 22:00:00+00:00,ZONK,NYIS,2502,-0.19150001
2024-12-01 22:00:00+00:00,ZONG,NYIS,1288,-0.19150001
2024-12-01 22:00:00+00:00,ZONH,NYIS,382,-0.19150001
2024-12-01 23:00:00+00:00,ZOND,NYIS,750,-0.3915
2024-12-01 23:00:00+00:00,ZONA,NYIS,2002,-0.3915
2024-12-01 23:00:00+00:00,ZONE,NYIS,1101,-0.3915
2024-12-01 23:00:00+00:00,ZONF,NYIS,1642,-0.3915
2024-12-01 23:00:00+00:00,ZONC,NYIS,2081,-0.3915
2024-12-01 23:00:00+00:00,ZONB,NYIS,1302,-0.3915
2024-12-01 23:00:00+00:00,ZONI,NYIS,767,-0.3915
2024-12-01 23:00:00+00:00,ZONJ,NYIS,5943,-0.3915
2024-12-01 23:00:00+00:00,ZONK,NYIS,2667,-0.3915
2024-12-01 23:00:00+00:00,ZONG,NYIS,1365,-0.3915
2024-12-01 23:00:00+00:00,ZONH,NYIS,406,-0.3915
2024-12-02 00:00:00+00:00,ZONH,NYIS,408,-0.5915
2024-12-02 00:00:00+00:00,ZONI,NYIS,769,-0.5915
2024-12-02 00:00:00+00:00,ZONF,NYIS,1628,-0.5915
2024-12-02 00:00:00+00:00,ZONG,NYIS,1365,-0.5915
2024-12-02 00:00:00+00:00,ZONK,NYIS,2666,-0.5915
2024-12-02 00:00:00+00:00,ZONJ,NYIS,5961,-0.5915
2024-12-02 00:00:00+00:00,ZONA,NYIS,1980,-0.5915
2024-12-02 00:00:00+00:00,ZONC,NYIS,2074,-0.5915
2024-12-02 00:00:00+00:00,ZONB,NYIS,1294,-0.5915
2024-12-02 00:00:00+00:00,ZONE,NYIS,1096,-0.5915
2024-12-02 00:00:00+00:00,ZOND,NYIS,732,-0.5915
2024-12-02 01:00:00+00:00,ZONC,NYIS,2061,-0.3915
2024-12-02 01:00:00+00:00,ZOND,NYIS,743,-0.3915
2024-12-02 01:00:00+00:00,ZONE,NYIS,1078,-0.3915
2024-12-02 01:00:00+00:00,ZONF,NYIS,1599,-0.3915
2024-12-02 01:00:00+00:00,ZONA,NYIS,1951,-0.3915
2024-12-02 01:00:00+00:00,ZONB,NYIS,1270,-0.3915
2024-12-02 01:00:00+00:00,ZONG,NYIS,1344,-0.3915
2024-12-02 01:00:00+00:00,ZONI,NYIS,760,-0.3915
2024-12-02 01:00:00+00:00,ZONJ,NYIS,5908,-0.3915
2024-12-02 01:00:00+00:00,ZONK,NYIS,2625,-0.3915
2024-12-02 01:00:00+00:00,ZONH,NYIS,404,-0.3915
2024-12-02 02:00:00+00:00,ZONC,NYIS,2008,-0.3415
2024-12-02 02:00:00+00:00,ZOND,NYIS,718,-0.3415
2024-12-02 02:00:00+00:00,ZONE,NYIS,1043,-0.3415
2024-12-02 02:00:00+00:00,ZONF,NYIS,1557,-0.3415
2024-12-02 02:00:00+00:00,ZONA,NYIS,1929,-0.3415
2024-12-02 02:00:00+00:00,ZONB,NYIS,1236,-0.3415
2024-12-02 02:00:00+00:00,ZONK,NYIS,2562,-0.3415
2024-12-02 02:00:00+00:00,ZONI,NYIS,744,-0.3415
2024-12-02 02:00:00+00:00,ZONJ,NYIS,5830,-0.3415
2024-12-02 02:00:00+00:00,ZONG,NYIS,1309,-0.3415
2024-12-02 02:00:00+00:00,ZONH,NYIS,397,-0.3415
2024-12-02 03:00:00+00:00,ZONC,NYIS,1943,-0.19150001
2024-12-02 03:00:00+00:00,ZOND,NYIS,696,-0.19150001
2024-12-02 03:00:00+00:00,ZONE,NYIS,987,-0.19150001
2024-12-02 03:00:00+00:00,ZONF,NYIS,1487,-0.19150001
2024-12-02 03:00:00+00:00,ZONA,NYIS,1898,-0.19150001
2024-12-02 03:00:00+00:00,ZONB,NYIS,1185,-0.19150001
2024-12-02 03:00:00+00:00,ZONI,NYIS,710,-0.19150001
2024-12-02 03:00:00+00:00,ZONJ,NYIS,5678,-0.19150001
2024-12-02 03:00:00+00:00,ZONK,NYIS,2450,-0.19150001
2024-12-02 03:00:00+00:00,ZONG,NYIS,1255,-0.19150001
2024-12-02 03:00:00+00:00,ZONH,NYIS,378,-0.19150001
2024-12-02 04:00:00+00:00,ZOND,NYIS,696,-0.041500002
2024-12-02 04:00:00+00:00,ZONF,NYIS,1400,-0.041500002
2024-12-02 04:00:00+00:00,ZONE,NYIS,941,-0.041500002
2024-12-02 04:00:00+00:00,ZONC,NYIS,1821,-0.041500002
2024-12-02 04:00:00+00:00,ZONA,NYIS,1791,-0.041500002
2024-12-02 04:00:00+00:00,ZONB,NYIS,1110,-0.041500002
2024-12-02 04:00:00+00:00,ZONI,NYIS,669,-0.041500002
2024-12-02 04:00:00+00:00,ZONJ,NYIS,5423,-0.041500002
2024-12-02 04:00:00+00:00,ZONK,NYIS,2292,-0.041500002
2024-12-02 04:00:00+00:00,ZONG,NYIS,1180,-0.041500002
2024-12-02 04:00:00+00:00,ZONH,NYIS,348,-0.041500002
2024-12-02 05:00:00+00:00,ZONC,NYIS,1750,0.2585
2024-12-02 05:00:00+00:00,ZOND,NYIS,696,0.2585
2024-12-02 05:00:00+00:00,ZONE,NYIS,897,0.2585
2024-12-02 05:00:00+00:00,ZONB,NYIS,1048,0.2585
2024-12-02 05:00:00+00:00,ZONF,NYIS,1327,0.2585
2024-12-02 05:00:00+00:00,ZONA,NYIS,1688,0.2585
2024-12-02 05:00:00+00:00,ZONH,NYIS,324,0.2585
2024-12-02 05:00:00+00:00,ZONI,NYIS,629,0.2585
2024-12-02 05:00:00+00:00,ZONJ,NYIS,5120,0.2585
2024-12-02 05:00:00+00:00,ZONK,NYIS,2138,0.2585
2024-12-02 05:00:00+00:00,ZONG,NYIS,1117,0.2585
2024-12-02 06:00:00+00:00,ZONC,NYIS,1703,1.2585001
2024-12-02 06:00:00+00:00,ZOND,NYIS,691,1.2585001
2024-12-02 06:00:00+00:00,ZONE,NYIS,870,1.2585001
2024-12-02 06:00:00+00:00,ZONF,NYIS,1300,1.2585001
2024-12-02 06:00:00+00:00,ZONA,NYIS,1638,1.2585001
2024-12-02 06:00:00+00:00,ZONB,NYIS,1005,1.2585001
2024-12-02 06:00:00+00:00,ZONI,NYIS,607,1.2585001
2024-12-02 06:00:00+00:00,ZONJ,NYIS,4886,1.2585001
2024-12-02 06:00:00+00:00,ZONK,NYIS,2019,1.2585001
2024-12-02 06:00:00+00:00,ZONG,NYIS,1072,1.2585001
2024-12-02 06:00:00+00:00,ZONH,NYIS,319,1.2585001
2024-12-02 07:00:00+00:00,ZONC,NYIS,1697,2.2585
2024-12-02 07:00:00+00:00,ZOND,NYIS,686,2.2585
2024-12-02 07:00:00+00:00,ZONE,NYIS,854,2.2585
2024-12-02 07:00:00+00:00,ZONF,NYIS,1284,2.2585
2024-12-02 07:00:00+00:00,ZONA,NYIS,1603,2.2585
2024-12-02 07:00:00+00:00,ZONB,NYIS,981,2.2585
2024-12-02 07:00:00+00:00,ZONI,NYIS,587,2.2585
2024-12-02 07:00:00+00:00,ZONJ,NYIS,4711,2.2585
2024-12-02 07:00:00+00:00,ZONK,NYIS,1945,2.2585
2024-12-02 07:00:00+00:00,ZONG,NYIS,1045,2.2585
2024-12-02 07:00:00+00:00,ZONH,NYIS,311,2.2585
2024-12-02 08:00:00+00:00,ZOND,NYIS,683,2.9085
2024-12-02 08:00:00+00:00,ZONC,NYIS,1692,2.9085
2024-12-02 08:00:00+00:00,ZONF,NYIS,1277,2.9085
2024-12-02 08:00:00+00:00,ZONE,NYIS,852,2.9085
2024-12-02 08:00:00+00:00,ZONB,NYIS,967,2.9085
2024-12-02 08:00:00+00:00,ZONK,NYIS,1899,2.9085
2024-12-02 08:00:00+00:00,ZONA,NYIS,1582,2.9085
2024-12-02 08:00:00+00:00,ZONI,NYIS,567,2.9085
2024-12-02 08:00:00+00:00,ZONJ,NYIS,4604,2.9085
2024-12-02 08:00:00+00:00,ZONH,NYIS,305,2.9085
2024-12-02 08:00:00+00:00,ZONG,NYIS,1032,2.9085
2024-12-02 09:00:00+00:00,ZONC,NYIS,1702,3.6085
2024-12-02 09:00:00+00:00,ZOND,NYIS,694,3.6085
2024-12-02 09:00:00+00:00,ZONE,NYIS,858,3.6085
2024-12-02 09:00:00+00:00,ZONF,NYIS,1283,3.6085
2024-12-02 09:00:00+00:00,ZONA,NYIS,1590,3.6085
2024-12-02 09:00:00+00:00,ZONB,NYIS,968,3.6085
2024-12-02 09:00:00+00:00,ZONI,NYIS,562,3.6085
2024-12-02 09:00:00+00:00,ZONJ,NYIS,4554,3.6085
2024-12-02 09:00:00+00:00,ZONK,NYIS,1891,3.6085
2024-12-02 09:00:00+00:00,ZONG,NYIS,1035,3.6085
2024-12-02 09:00:00+00:00,ZONH,NYIS,304,3.6085
2024-12-02 10:00:00+00:00,ZONC,NYIS,1746,4.1085
2024-12-02 10:00:00+00:00,ZOND,NYIS,703,4.1085
2024-12-02 10:00:00+00:00,ZONE,NYIS,873,4.1085
2024-12-02 10:00:00+00:00,ZONB,NYIS,992,4.1085
2024-12-02 10:00:00+00:00,ZONA,NYIS,1611,4.1085
2024-12-02 10:00:00+00:00,ZONF,NYIS,1311,4.1085
2024-12-02 10:00:00+00:00,ZONI,NYIS,568,4.1085
2024-12-02 10:00:00+00:00,ZONJ,NYIS,4598,4.1085
2024-12-02 10:00:00+00:00,ZONK,NYIS,1934,4.1085
2024-12-02 10:00:00+00:00,ZONG,NYIS,1050,4.1085
2024-12-02 10:00:00+00:00,ZONH,NYIS,312,4.1085
2024-12-02 11:00:00+00:00,ZOND,NYIS,702,4.5084996
2024-12-02 11:00:00+00:00,ZONE,NYIS,926,4.5084996
2024-12-02 11:00:00+00:00,ZONF,NYIS,1374,4.5084996
2024-12-02 11:00:00+00:00,ZONC,NYIS,1837,4.5084996
2024-12-02 11:00:00+00:00,ZONA,NYIS,1695,4.5084996
2024-12-02 11:00:00+00:00,ZONB,NYIS,1052,4.5084996
2024-12-02 11:00:00+00:00,ZONK,NYIS,2060,4.5084996
2024-12-02 11:00:00+00:00,ZONI,NYIS,605,4.5084996
2024-12-02 11:00:00+00:00,ZONJ,NYIS,4868,4.5084996
2024-12-02 11:00:00+00:00,ZONG,NYIS,1113,4.5084996
2024-12-02 11:00:00+00:00,ZONH,NYIS,330,4.5084996
2024-12-02 12:00:00+00:00,ZONH,NYIS,363,5.6085
2024-12-02 12:00:00+00:00,ZONG,NYIS,1218,5.6085
2024-12-02 12:00:00+00:00,ZONF,NYIS,1496,5.6085
2024-12-02 12:00:00+00:00,ZONI,NYIS,667,5.6085
2024-12-02 12:00:00+00:00,ZONK,NYIS,2260,5.6085
2024-12-02 12:00:00+00:00,ZONJ,NYIS,5353,5.6085
2024-12-02 12:00:00+00:00,ZONC,NYIS,2004,5.6085
2024-12-02 12:00:00+00:00,ZONB,NYIS,1154,5.6085
2024-12-02 12:00:00+00:00,ZONA,NYIS,1791,5.6085
2024-12-02 12:00:00+00:00,ZONE,NYIS,1012,5.6085
2024-12-02 12:00:00+00:00,ZOND,NYIS,600,5.6085
2024-12-02 13:00:00+00:00,ZOND,NYIS,613,5.7085
2024-12-02 13:00:00+00:00,ZONC,NYIS,2110,5.7085
2024-12-02 13:00:00+00:00,ZONE,NYIS,1063,5.7085
2024-12-02 13:00:00+00:00,ZONB,NYIS,1221,5.7085
2024-12-02 13:00:00+00:00,ZONF,NYIS,1568,5.7085
2024-12-02 13:00:00+00:00,ZONA,NYIS,1885,5.7085
2024-12-02 13:00:00+00:00,ZONI,NYIS,714,5.7085
2024-12-02 13:00:00+00:00,ZONJ,NYIS,5798,5.7085
2024-12-02 13:00:00+00:00,ZONK,NYIS,2360,5.7085
2024-12-02 13:00:00+00:00,ZONG,NYIS,1268,5.7085
2024-12-02 13:00:00+00:00,ZONH,NYIS,386,5.7085
2024-12-02 14:00:00+00:00,ZONC,NYIS,2091,5.2085
2024-12-02 14:00:00+00:00,ZOND,NYIS,610,5.2085
2024-12-02 14:00:00+00:00,ZONE,NYIS,1051,5.2085
2024-12-02 14:00:00+00:00,ZONF,NYIS,1514,5.2085
2024-12-02 14:00:00+00:00,ZONB,NYIS,1229,5.2085
2024-12-02 14:00:00+00:00,ZONA,NYIS,1920,5.2085
2024-12-02 14:00:00+00:00,ZONI,NYIS,710,5.2085
2024-12-02 14:00:00+00:00,ZONJ,NYIS,6043,5.2085
2024-12-02 14:00:00+00:00,ZONK,NYIS,2286,5.2085
2024-12-02 14:00:00+00:00,ZONG,NYIS,1211,5.2085
2024-12-02 14:00:00+00:00,ZONH,NYIS,374,5.2085
2024-12-02 15:00:00+00:00,ZOND,NYIS,707,4.2085
2024-12-02 15:00:00+00:00,ZONC,NYIS,2046,4.2085
2024-12-02 15:00:00+00:00,ZONF,NYIS,1424,4.2085
2024-12-02 15:00:00+00:00,ZONE,NYIS,1014,4.2085
2024-12-02 15:00:00+00:00,ZONA,NYIS,1913,4.2085
2024-12-02 15:00:00+00:00,ZONB,NYIS,1168,4.2085
2024-12-02 15:00:00+00:00,ZONI,NYIS,693,4.2085
2024-12-02 15:00:00+00:00,ZONJ,NYIS,6144,4.2085
2024-12-02 15:00:00+00:00,ZONK,NYIS,2169,4.2085
2024-12-02 15:00:00+00:00,ZONG,NYIS,1093,4.2085
2024-12-02 15:00:00+00:00,ZONH,NYIS,355,4.2085
2024-12-02 16:00:00+00:00,ZOND,NYIS,735,3.7585
2024-12-02 16:00:00+00:00,ZONC,NYIS,2002,3.7585
2024-12-02 16:00:00+00:00,ZONE,NYIS,1000,3.7585
2024-12-02 16:00:00+00:00,ZONB,NYIS,1168,3.7585
2024-12-02 16:00:00+00:00,ZONA,NYIS,1872,3.7585
2024-12-02 16:00:00+00:00,ZONF,NYIS,1406,3.7585
2024-12-02 16:00:00+00:00,ZONG,NYIS,1027,3.7585
2024-12-02 16:00:00+00:00,ZONI,NYIS,679,3.7585
2024-12-02 16:00:00+00:00,ZONJ,NYIS,6162,3.7585
2024-12-02 16:00:00+00:00,ZONK,NYIS,2066,3.7585
2024-12-02 16:00:00+00:00,ZONH,NYIS,334,3.7585
2024-12-02 17:00:00+00:00,ZONF,NYIS,1420,3.2585
2024-12-02 17:00:00+00:00,ZONK,NYIS,1994,3.2585
2024-12-02 17:00:00+00:00,ZOND,NYIS,690,3.2585
2024-12-02 17:00:00+00:00,ZONE,NYIS,983,3.2585
2024-12-02 17:00:00+00:00,ZONC,NYIS,1984,3.2585
2024-12-02 17:00:00+00:00,ZONA,NYIS,1851,3.2585
2024-12-02 17:00:00+00:00,ZONB,NYIS,1174,3.2585
2024-12-02 17:00:00+00:00,ZONI,NYIS,668,3.2585
2024-12-02 17:00:00+00:00,ZONJ,NYIS,6165,3.2585
2024-12-02 17:00:00+00:00,ZONG,NYIS,980,3.2585
2024-12-02 17:00:00+00:00,ZONH,NYIS,326,3.2585
2024-12-02 18:00:00+00:00,ZOND,NYIS,721,2.8085
2024-12-02 18:00:00+00:00,ZONE,NYIS,994,2.8085
2024-12-02 18:00:00+00:00,ZONF,NYIS,1457,2.8085
2024-12-02 18:00:00+00:00,ZONC,NYIS,1983,2.8085
2024-12-02 18:00:00+00:00,ZONB,NYIS,1170,2.8085
2024-12-02 18:00:00+00:00,ZONA,NYIS,1852,2.8085
2024-12-02 18:00:00+00:00,ZONI,NYIS,668,2.8085
2024-12-02 18:00:00+00:00,ZONJ,NYIS,6154,2.8085
2024-12-02 18:00:00+00:00,ZONK,NYIS,1986,2.8085
2024-12-02 18:00:00+00:00,ZONG,NYIS,1006,2.8085
2024-12-02 18:00:00+00:00,ZONH,NYIS,323,2.8085
2024-12-02 19:00:00+00:00,ZOND,NYIS,715,2.9585001
2024-12-02 19:00:00+00:00,ZONC,NYIS,1946,2.9585001
2024-12-02 19:00:00+00:00,ZONE,NYIS,993,2.9585001
2024-12-02 19:00:00+00:00,ZONB,NYIS,1205,2.9585001
2024-12-02 19:00:00+00:00,ZONK,NYIS,2034,2.9585001
2024-12-02 19:00:00+00:00,ZONA,NYIS,1843,2.9585001
2024-12-02 19:00:00+00:00,ZONF,NYIS,1493,2.9585001
2024-12-02 19:00:00+00:00,ZONH,NYIS,333,2.9585001
2024-12-02 19:00:00+00:00,ZONI,NYIS,675,2.9585001
2024-12-02 19:00:00+00:00,ZONJ,NYIS,6165,2.9585001
2024-12-02 19:00:00+00:00,ZONG,NYIS,1124,2.9585001
2024-12-02 20:00:00+00:00,ZOND,NYIS,710,3.6585
2024-12-02 20:00:00+00:00,ZONK,NYIS,2170,3.6585
2024-12-02 20:00:00+00:00,ZONE,NYIS,995,3.6585
2024-12-02 20:00:00+00:00,ZONF,NYIS,1508,3.6585
2024-12-02 20:00:00+00:00,ZONC,NYIS,1981,3.6585
2024-12-02 20:00:00+00:00,ZONA,NYIS,1856,3.6585
2024-12-02 20:00:00+00:00,ZONB,NYIS,1230,3.6585
2024-12-02 20:00:00+00:00,ZONI,NYIS,716,3.6585
2024-12-02 20:00:00+00:00,ZONJ,NYIS,6204,3.6585
